transacted_at,trx_id,retailer_id,description,amount,city_id
2017-11-24T19:00:00.000Z,1213706038,85291309,Ahold  arc id: 377849,88.5,218089872
2017-11-24T19:00:00.000Z,1213706065,847200066,unkn     ppd id: 399194,36.42,350411713
2017-11-24T19:00:00.000Z,1213706066,1126742091,H-E-B Grocery      Atlanta,774.88,1601875893
2017-11-24T19:00:00.000Z,1213706127,529458728,WakeFern / ShopRite   ppd id: 638316    Little Rock,242.6,45522086
2017-11-24T19:00:00.000Z,1213706130,400404203,unkn        Oklahoma City     11-25,49.38,352952442
2017-11-24T19:00:00.000Z,1213706190,847200066,unkn    arc id: 1035887,16.97,2096878759
2017-11-24T19:00:00.000Z,1213706191,354400420,unkn  arc id: 685127   Asmara,11.42,654232306
2017-11-24T19:00:00.000Z,1213706192,683159064,Safeway,44,1773594648
2017-11-24T19:00:00.000Z,1213706226,847200066,Wal-Mart   arc id: 470011     Niamey   11-26,1444.9,1447793842
2017-11-24T19:00:00.000Z,1213706228,1522061472,unkn   arc id: 871999   Port Moresby,743.44,2129106326
2017-11-24T19:00:00.000Z,1213706288,887300947,Kroger    11-25,2.27,352952442
2017-11-24T19:00:00.000Z,1213707062,847200066,unkn     ppd id: 736647   Lome,494.96,1610133005
2017-11-24T19:00:00.000Z,1213707064,1564732452,Lowe's   ppd id: 643098   Lilongwe,139.69,1198308439
2017-11-24T19:00:00.000Z,1213707094,1070485878,unkn  ccd id: 981603,252.59,1751141247
2017-11-24T19:00:00.000Z,1213707120,2077350195,unkn       Skopje,1.17,31398417
2017-11-24T19:00:00.000Z,1213707123,1334799521,unkn  arc id: 986819    Atlanta   11-24,70.59,1601875893
2017-11-24T19:00:00.000Z,1213707125,85291309,Ahold        Ouagadougou     11-24,32.92,1719678677
2017-11-24T19:00:00.000Z,1213707154,354400420,Subway         Hartford,358.23,1751141247
2017-11-24T19:00:00.000Z,1213707187,162598651,unkn     arc id: 986968     11-26,115.3,1773594648
2017-11-24T19:00:00.000Z,1213707190,386167994,Wendy's  ccd id: 343272   Ouagadougou,81.24,1719678677
2017-11-24T19:00:00.000Z,1213707278,1678836396,QVC       11-25,12.89,1606354386
2017-11-24T19:00:00.000Z,1213707280,887300947,Kroger   ppd id: 645994    Dushanbe,18.93,353140025
2017-11-24T19:00:00.000Z,1213707963,1070485878,Amazon.com   arc id: 303466  Ankara  11-24,47.69,1698762556
2017-11-24T19:00:00.000Z,1213708023,847200066,unkn     arc id: 588880,346.96,1268217343
2017-11-24T19:00:00.000Z,1213708114,887300947,Kroger,89.83,2096878759
2017-11-24T19:00:00.000Z,1213708117,87529419,Albertsons    ppd id: 339874,51.11,1194163531
2017-11-24T19:00:00.000Z,1213708148,270266090,Barnes & Noble    arc id: 407251,92.35,1773594648
2017-11-24T19:00:00.000Z,1213708178,1314985216,unkn   arc id: 515709     11-26,43.16,197271663
2017-11-24T19:00:00.000Z,1213708209,562903918,unkn  ccd id: 746378   Yaounde,37.83,516488916
2017-11-24T19:00:00.000Z,1213708917,85291309,Ahold    ppd id: 905520,36.48,1604428114
2017-11-24T19:00:00.000Z,1213708923,1953761884,Home Depot  ppd id: 135761,87.31,1802488818
2017-11-24T19:00:00.000Z,1213708949,663557087,Chick-fil-A     ccd id: 836504,10.69,1436338050
2017-11-24T19:00:00.000Z,1213708954,400404203,CVS   arc id: 1070754,28.36,1802488818
2017-11-24T19:00:00.000Z,1213708985,1953761884,unkn  arc id: 415911     Majuro,0.87,2011632272
2017-11-24T19:00:00.000Z,1213709043,847200066,Wal-Mart          Abu Dhabi    11-25,16.13,2033929143
2017-11-24T19:00:00.000Z,1213709201,1654681099,Delhaize America     ppd id: 762972  Lome,20.84,1610133005
2017-11-24T19:00:00.000Z,1213709880,902350112,unkn     ccd id: 259786  Albany,1753.43,28424447
2017-11-24T19:00:00.000Z,1213709882,2077350195,Walgreen     ccd id: 611235,34.2,1751141247
2017-11-24T19:00:00.000Z,1213709913,85291309,unkn    ppd id: 114716     11-25,12.3,481821583
2017-11-24T19:00:00.000Z,1213709941,643354906,unkn    ccd id: 393903,17.31,1780259207
2017-11-24T19:00:00.000Z,1213709942,1996661856,AutoZone,76.9,1985376021
2017-11-24T19:00:00.000Z,1213709943,1564732452,Lowe's  ccd id: 1075468,9.76,559832710
2017-11-24T19:00:00.000Z,1213709944,44686722,unkn   ccd id: 586286     11-24,17.81,1030993386
2017-11-24T19:00:00.000Z,1213710033,847200066,unkn  ccd id: 612501    N'Djamena,30.63,1525790470
2017-11-24T19:00:00.000Z,1213710042,1273066548,7-Eleven  ccd id: 1037568    Boise,16.52,2117800149
2017-11-24T19:00:00.000Z,1213710100,400404203,CVS     arc id: 112379  11-25,467.93,1589088334
2017-11-24T19:00:00.000Z,1213710102,907117129,Dollar General  ppd id: 645770,32.81,485114748
2017-11-24T19:00:00.000Z,1213710159,847200066,Wal-Mart   ppd id: 233302,963.6,1744912105
2017-11-24T19:00:00.000Z,1213710160,2001148981,Costco   ppd id: 156294  Salt Lake City,1259.18,2031527420
2017-11-24T19:00:00.000Z,1213710164,2077350195,unkn      Rangoon    11-26,134.92,903387909
2017-11-24T19:00:00.000Z,1213710841,400404203,unkn,34.57,819842978
2017-11-24T19:00:00.000Z,1213710845,902350112,DineEquity   ppd id: 1083526,30.77,1042513685
2017-11-24T19:00:00.000Z,1213710847,2077350195,Walgreen  arc id: 484899     Port-Vila   11-25,1070.46,720701459
2017-11-24T19:00:00.000Z,1213710904,1070485878,Amazon.com,34.23,1678157838
2017-11-24T19:00:00.000Z,1213710934,847200066,unkn   ccd id: 886303   Kuala Lumpur   11-26,47.69,216510442
2017-11-24T19:00:00.000Z,1213710996,1157343460,Burlington Coat Factory     ppd id: 502840   Harrisburg,159.65,216135201
2017-11-24T19:00:00.000Z,1213711028,1898522855,Target  ccd id: 897419    Concord     11-26,48.22,1606354386
2017-11-24T19:00:00.000Z,1213711061,1334799521,TJ Max     ccd id: 999017   Bissau  11-26,27.7,1840913006
2017-11-24T19:00:00.000Z,1213711090,847200066,Wal-Mart    ccd id: 151075    Sanaa,36.75,1084163120
2017-11-24T19:00:00.000Z,1213711893,683159064,Safeway   ccd id: 890336  Lincoln,310.8,1717498102
2017-11-24T19:00:00.000Z,1213712019,1076023740,Aldi   ppd id: 1075347     11-24,2.3,957346984
2017-11-24T19:00:00.000Z,1213712088,1468277998,Alimentation Couche-Tard,462.64,2074005445
2017-11-24T19:00:00.000Z,1213732948,847200066,unkn    arc id: 576011,33.51,926581725
2017-11-24T19:00:00.000Z,1213733040,1564732452,unkn    ccd id: 909719  11-26,47.13,2117800149
2017-11-24T19:00:00.000Z,1213733066,44686722,Ace Hardware   ppd id: 949260,36.67,1107275933
2017-11-24T19:00:00.000Z,1213733068,2001148981,Costco,2227.83,287177635
2017-11-24T19:00:00.000Z,1213733097,847200066,unkn          Yaren District,69.32,669787326
2017-11-24T19:00:00.000Z,1213733128,529458728,WakeFern / ShopRite       Victoria  11-26,41.98,1528300441
2017-11-24T19:00:00.000Z,1213733133,847200066,unkn  arc id: 819377   11-24,116.25,383426253
2017-11-24T19:00:00.000Z,1213733165,865681996,Nordstrom,144.17,1773594648
2017-11-24T19:00:00.000Z,1213733911,87529419,Albertsons    ccd id: 339796  Lansing,317.54,1199707678
2017-11-24T19:00:00.000Z,1213733938,495545430,Defense Commissary Agency,428.52,1722610684
2017-11-24T19:00:00.000Z,1213733943,1996661856,unkn    ccd id: 633261   Carson City,7.5,197271663
2017-11-24T19:00:00.000Z,1213733967,1720938479,L Brands,36.36,1676567417
2017-11-24T19:00:00.000Z,1213733973,1829435024,unkn  ccd id: 366635   Monaco,38.44,1941318699
2017-11-24T19:00:00.000Z,1213733974,2001148981,Costco  ccd id: 1064741   Bandar Seri Begawan,40.67,1520697504
2017-11-24T19:00:00.000Z,1213733999,643354906,BJ's     ccd id: 166583     11-25,1707.4,1266431214
2017-11-24T19:00:00.000Z,1213734003,87529419,Albertsons    ppd id: 986930    11-26,2546.4,1738201124
2017-11-24T19:00:00.000Z,1213734030,847200066,unkn   ppd id: 274267,2.74,1985376021
2017-11-24T19:00:00.000Z,1213734033,847200066,Wal-Mart  ppd id: 630892   11-25,2799.7,781290085
2017-11-24T19:00:00.000Z,1213734034,1273066548,unkn    arc id: 697596    Dar es Salaam   11-25,19.44,1898204901
2017-11-24T19:00:00.000Z,1213734061,400404203,CVS  arc id: 723050,290.2,1751141247
2017-11-24T19:00:00.000Z,1213734062,2001148981,Costco     ppd id: 954776  Boise,1.4,2117800149
2017-11-24T19:00:00.000Z,1213734094,1126742091,H-E-B Grocery    11-26,1853.67,862806845
2017-11-24T19:00:00.000Z,1213734120,847200066,unkn     ppd id: 254237  11-25,295.35,2056066328
2017-11-24T19:00:00.000Z,1213734121,683159064,Safeway     arc id: 275932   Damascus  11-24,30.29,605788473
2017-11-24T19:00:00.000Z,1213734128,1334799521,unkn    arc id: 356911  Honolulu   11-26,491,781290085
2017-11-24T19:00:00.000Z,1213734152,356284552,unkn     ppd id: 143918     Pierre,21.39,2052535508
2017-11-24T19:00:00.000Z,1213734182,1768219832,Macy's   ppd id: 739986    Charleston,101.83,2043825401
2017-11-24T19:00:00.000Z,1213734184,1953761884,Home Depot     ccd id: 536132   Sanaa,2490.5,1084163120
2017-11-24T19:00:00.000Z,1213734901,103953879,unkn    ccd id: 338986,2.18,352952442
2017-11-24T19:00:00.000Z,1213734928,511877722,unkn  ccd id: 505586,1758.11,380143978
2017-11-24T19:00:00.000Z,1213734930,606497335,Staples          Djibouti    11-24,45.64,1266431214
2017-11-24T19:00:00.000Z,1213734959,1126742091,H-E-B Grocery   ccd id: 131663  11-25,448.47,1268217343
2017-11-24T19:00:00.000Z,1213734965,562903918,McDonald's,161.2,1719678677
2017-11-24T19:00:00.000Z,1213734990,847200066,"Wal-Mart     arc id: 525875  Vaiaku village, Funafuti province",97.5,699300425
2017-11-24T19:00:00.000Z,1213734995,847200066,Wal-Mart    arc id: 269961,35.81,1610133005
2017-11-24T19:00:00.000Z,1213734996,2077350195,Walgreen,22.31,833041975
2017-11-24T19:00:00.000Z,1213735026,847200066,Wal-Mart       Kingstown    11-25,622.67,1483931123
2017-11-24T19:00:00.000Z,1213735027,143327090,Menard   arc id: 228709,44.89,1813967666
2017-11-24T19:00:00.000Z,1213735051,847200066,Wal-Mart,5.83,810296651
2017-11-24T19:00:00.000Z,1213735087,1076023740,Aldi     ccd id: 188336,71.49,407629665
2017-11-24T19:00:00.000Z,1213735121,356284552,Publix Super Markets  ppd id: 159549  Nouakchott,724.1,1171205993
2017-11-24T19:00:00.000Z,1213735857,847200066,Wal-Mart  ppd id: 721037,0.85,1604428114
2017-11-24T19:00:00.000Z,1213735891,44686722,Ace Hardware     ppd id: 471220   Vientiane,30.64,1096878731
2017-11-24T19:00:00.000Z,1213735893,1076023740,Aldi   ppd id: 776826     Juba     11-26,1659.25,280003029
2017-11-24T19:00:00.000Z,1213735987,1445595477,Meijer  arc id: 769307,240.2,1520697504
2017-11-24T19:00:00.000Z,1213736049,1313057208,Tractor Supply Co.     arc id: 444124,49.24,2008587661
2017-11-24T19:00:00.000Z,1213736105,1996661856,AutoZone     ccd id: 919748   Kingston   11-26,29.2,407629665
2017-11-24T19:00:00.000Z,1213736853,143327090,Menard         11-24,1991.47,1678157838
2017-11-24T19:00:00.000Z,1213736854,907117129,unkn    arc id: 776752,2291.4,814348903
2017-11-24T19:00:00.000Z,1213736912,847200066,Wal-Mart     ppd id: 886449   11-24,1204.55,197271663
2017-11-24T19:00:00.000Z,1213736974,847200066,Wal-Mart       11-24,1274,1200592540
2017-11-24T19:00:00.000Z,1213736980,847200066,Wal-Mart     ccd id: 754221,37.28,2068475652
2017-11-24T19:00:00.000Z,1213737034,683159064,Safeway    ppd id: 1097675     11-26,14.4,1436338050
2017-11-24T19:00:00.000Z,1213737068,1076023740,Aldi    ppd id: 846687,1475.2,1719678677
2017-11-24T19:00:00.000Z,1213737756,495545430,Defense Commissary Agency     arc id: 731934   11-24,14.18,28424447
2017-11-24T19:00:00.000Z,1213737783,887300947,unkn       Vilnius,1037.23,1546257955
2017-11-24T19:00:00.000Z,1213737787,143327090,Menard     arc id: 446026     Bishkek,147.84,2056066328
2017-11-24T19:00:00.000Z,1213737812,2077350195,Walgreen  ccd id: 336766,2419.64,920189167
2017-11-24T19:00:00.000Z,1213737876,1953761884,Home Depot   arc id: 555528   11-24,33.7,189530306
2017-11-24T19:00:00.000Z,1213737905,1768219832,Macy's      Praia,1124.1,855467326
2017-11-24T19:00:00.000Z,1213737906,1076023740,Aldi         Zagreb,63.34,632305754
2017-11-24T19:00:00.000Z,1213737910,1768219832,unkn,33.7,1142298895
2017-11-24T19:00:00.000Z,1213737965,1318092070,Bi-Lo    Raleigh,38.81,576697624
2017-11-24T19:00:00.000Z,1213738003,847200066,Wal-Mart   ppd id: 109201     Abu Dhabi,2861.42,2033929143
2017-11-24T19:00:00.000Z,1213738033,1314985216,A&P    arc id: 257655    11-24,2369.87,592064091
2017-11-24T19:00:00.000Z,1213738034,847200066,Wal-Mart  ccd id: 1006916     Ulaanbaatar,31.55,1314899995
2017-11-24T19:00:00.000Z,1213738711,887300947,unkn    arc id: 750211   Carson City  11-26,682.18,197271663
2017-11-24T19:00:00.000Z,1213738744,1318092070,unkn  ccd id: 806404     11-24,60.28,1698762556
2017-11-24T19:00:00.000Z,1213738839,400404203,CVS    ppd id: 148496  Yerevan,44.94,1602735059
2017-11-24T19:00:00.000Z,1213738869,847200066,Wal-Mart   ccd id: 830897     Lansing,8.97,1199707678
2017-11-24T19:00:00.000Z,1213738932,847200066,unkn    arc id: 883635     11-24,217.93,2074005445
2017-11-24T19:00:00.000Z,1213738956,1070485878,Amazon.com      Riyadh   11-26,47,1722610684
2017-11-24T19:00:00.000Z,1213739669,847200066,unkn    ppd id: 414148   Sacramento,37.63,287177635
2017-11-24T19:00:00.000Z,1213739672,1564732452,Lowe's   arc id: 551498,26,218089872
2017-11-24T19:00:00.000Z,1213739701,714302321,unkn   ppd id: 580607,420.11,2117800149
2017-11-24T19:00:00.000Z,1213739795,103953879,Rite Aid     ccd id: 398353  11-25,284.84,1717498102
2017-11-24T19:00:00.000Z,1213739829,1953761884,Home Depot   arc id: 415493   Conakry,152.99,1076501928
2017-11-24T19:00:00.000Z,1213739886,1898522855,Target     arc id: 990751    Jefferson City,886.2,1345953582
2017-11-24T19:00:00.000Z,1213739888,847200066,Wal-Mart  arc id: 640079     Abuja,26.3,1912579202
2017-11-24T19:00:00.000Z,1213739921,87529419,Albertsons     ppd id: 124940   11-26,38.72,28424447
2017-11-24T19:00:00.000Z,1213740632,522871659,unkn  ppd id: 920660    11-25,16.6,831124332
2017-11-24T19:00:00.000Z,1213740668,562903918,unkn       11-25,2153.1,720701459
2017-11-24T19:00:00.000Z,1213740670,1898522855,Target         Stockholm,19.97,1223420625
2017-11-24T19:00:00.000Z,1213740695,2001148981,Costco     ccd id: 603820     Charleston   11-26,67,2043825401
2017-11-24T19:00:00.000Z,1213740757,1522061472,unkn  arc id: 396007  11-24,40.37,1199707678
2017-11-24T19:00:00.000Z,1213740820,914585647,unkn  ccd id: 256824    Male,42.51,2130657559
2017-11-24T19:00:00.000Z,1213740879,1550387736,O'Reilly,48.92,365900539
2017-11-24T19:00:00.000Z,1213740882,354400420,Subway   ppd id: 907641     Saint George's    11-24,31.93,117878750
2017-11-24T19:00:00.000Z,1213740913,562903918,McDonald's  arc id: 517102   11-26,44.14,1678157838
2017-11-24T19:00:00.000Z,1213741626,847200066,Wal-Mart     ppd id: 889911     Annapolis,92.3,1107275933
2017-11-24T19:00:00.000Z,1213741653,582210968,Family Dollar Stores     ppd id: 417403,17.51,961053063
2017-11-24T19:00:00.000Z,1213741690,486576507,iTunes    arc id: 482524,28.4,559832710
2017-11-24T19:00:00.000Z,1213741753,1445595477,Meijer     ppd id: 660613    Panama City,445.42,380143978
2017-11-24T19:00:00.000Z,1213741810,847200066,unkn     ppd id: 124783  Dakar,44.83,1738201124
2017-11-24T19:00:00.000Z,1213741871,2120842315,unkn      11-26,47.49,1268217343
2017-11-24T19:00:00.000Z,1213741877,103953879,Rite Aid          Springfield     11-26,47.84,1690909999
2017-11-24T19:00:00.000Z,1213741879,1295306792,unkn    ccd id: 549120   11-26,57.85,485114748
2017-11-24T19:00:00.000Z,1213762741,887300947,Kroger   ppd id: 964883     11-24,43.7,856233063
2017-11-24T19:00:00.000Z,1213762799,1273066548,unkn   ppd id: 949795  Bern,23,1518631622
2017-11-24T19:00:00.000Z,1213762803,683159064,unkn    ccd id: 416255  Luanda     11-26,37.24,688653952
2017-11-24T19:00:00.000Z,1213762829,887300947,Kroger  ppd id: 1097621   Boston  11-26,4.68,1141716004
2017-11-24T19:00:00.000Z,1213762859,400404203,CVS,74.28,1592371089
2017-11-24T19:00:00.000Z,1213762892,847200066,unkn    ppd id: 269048     Cheyenne,22.35,2001708947
2017-11-24T19:00:00.000Z,1213762921,887300947,Kroger      11-24,40.3,380143978
2017-11-24T19:00:00.000Z,1213762953,354400420,unkn  ppd id: 447928     Accra,362.45,985710244
2017-11-24T19:00:00.000Z,1213762955,1996661856,AutoZone,1719.76,448377372
2017-11-24T19:00:00.000Z,1213762986,562903918,McDonald's   ppd id: 820621,486.62,1249235966
2017-11-24T19:00:00.000Z,1213762987,2001148981,Costco,63.63,2096878759
2017-11-24T19:00:00.000Z,1213762988,1510205066,Health Mart  ccd id: 655691     Des Moines,1205.62,1765788038
2017-11-24T19:00:00.000Z,1213762990,847200066,Wal-Mart     arc id: 507168  11-25,1641.46,640094636
2017-11-24T19:00:00.000Z,1213763012,1273066548,7-Eleven,391.98,263819945
2017-11-24T19:00:00.000Z,1213763694,887300947,Kroger         Canberra,60.6,381349011
2017-11-24T19:00:00.000Z,1213763695,2001148981,Costco       Boston,13.76,1141716004
2017-11-24T19:00:00.000Z,1213763698,486576507,iTunes   ppd id: 250649     Baton Rouge,2053.23,485114748
2017-11-24T19:00:00.000Z,1213763726,2077350195,Walgreen  arc id: 1015205   Pierre,39.9,2052535508
2017-11-24T19:00:00.000Z,1213763729,1245928212,Gap     11-25,2127.81,280003029
2017-11-24T19:00:00.000Z,1213763731,386167994,Wendy's  arc id: 520482,34.3,669787326
2017-11-24T19:00:00.000Z,1213763732,847200066,Wal-Mart   ccd id: 782008,81.59,455476705
2017-11-24T19:00:00.000Z,1213763792,1898522855,unkn,365.5,459344513
2017-11-24T19:00:00.000Z,1213763821,714302321,Ross     arc id: 890212    Sacramento     11-25,2648.17,287177635
2017-11-24T19:00:00.000Z,1213763854,887300947,Kroger   ppd id: 959132   11-25,10.57,2096878759
2017-11-24T19:00:00.000Z,1213763912,486576507,unkn        Zagreb,40.89,632305754
2017-11-24T19:00:00.000Z,1213763919,847200066,Wal-Mart  arc id: 854702   11-26,77.12,2015875366
2017-11-24T19:00:00.000Z,1213763920,9225731,AT&T Wireless  ccd id: 904456     Pierre,3.1,2052535508
2017-11-24T19:00:00.000Z,1213763943,270266090,unkn   ccd id: 401618  Yerevan,2426.4,1602735059
2017-11-24T19:00:00.000Z,1213764655,887300947,Kroger  arc id: 427354,199.81,2096878759
2017-11-24T19:00:00.000Z,1213764656,2139149619,Trader Joe's   ppd id: 145598  Port-au-Prince   11-26,17.46,189530306
2017-11-24T19:00:00.000Z,1213764688,847200066,Wal-Mart,45.31,236640715
2017-11-24T19:00:00.000Z,1213764690,2120842315,Burger King     ccd id: 797931  Columbia,46.67,481821583
2017-11-24T19:00:00.000Z,1213764752,907117129,Dollar General    ppd id: 262478     Salt Lake City,2485.63,2031527420
2017-11-24T19:00:00.000Z,1213764755,1898522855,Target    arc id: 869040  11-24,54.3,903387909
2017-11-24T19:00:00.000Z,1213764782,2139149619,unkn  ppd id: 669861,45.63,1872877019
2017-11-24T19:00:00.000Z,1213764843,847200066,Wal-Mart       Palikir,38.63,2078628066
2017-11-24T19:00:00.000Z,1213764844,1076023740,Aldi   ccd id: 353060,34.29,189530306
2017-11-24T19:00:00.000Z,1213764876,1953761884,Home Depot    ppd id: 853894  Kigali,34.92,459344513
2017-11-24T19:00:00.000Z,1213764910,1996661856,unkn     ppd id: 139074  Dili    11-24,433.92,448377372
2017-11-24T19:00:00.000Z,1213764936,1126742091,H-E-B Grocery  arc id: 146048  Little Rock,334.72,45522086
2017-11-24T19:00:00.000Z,1213765617,1953761884,Home Depot    ppd id: 555456,2.15,2068475652
2017-11-24T19:00:00.000Z,1213765618,2001148981,Costco     ccd id: 495692,61.6,1268541279
2017-11-24T19:00:00.000Z,1213765654,1070485878,unkn   arc id: 487651    11-24,24.67,1141716004
2017-11-24T19:00:00.000Z,1213765655,511877722,Best Buy     arc id: 864838,36.34,1681951424
2017-11-24T19:00:00.000Z,1213765681,1334799521,unkn  ccd id: 903636    11-26,36.41,2008300608
2017-11-24T19:00:00.000Z,1213765749,847200066,Wal-Mart  ppd id: 260496,20.91,470608082
2017-11-24T19:00:00.000Z,1213765771,400404203,unkn    ccd id: 144318  Salem   11-25,28.37,455476705
2017-11-24T19:00:00.000Z,1213765773,1318092070,Bi-Lo     ccd id: 607610,90.8,2078628066
2017-11-24T19:00:00.000Z,1213765865,714302321,unkn  ppd id: 241095,373.6,1930640395
2017-11-24T19:00:00.000Z,1213765903,1070485878,Amazon.com         11-26,56.66,460290098
2017-11-24T19:00:00.000Z,1213766640,486576507,iTunes          Mbabane,215.32,1744912105
2017-11-24T19:00:00.000Z,1213766678,887300947,Kroger  ppd id: 546769,97.24,1592371089
2017-11-24T19:00:00.000Z,1213766703,2001148981,Costco     ppd id: 231440     11-24,36.81,957346984
2017-11-24T19:00:00.000Z,1213766705,887300947,Kroger     Columbus,407.89,856233063
2017-11-24T19:00:00.000Z,1213766738,847200066,Wal-Mart       Lisbon,669.72,971443623
2017-11-24T19:00:00.000Z,1213766740,847200066,unkn    ccd id: 690775,43,1126623009
2017-11-24T19:00:00.000Z,1213766765,1953761884,Home Depot  arc id: 348386    Abuja   11-24,44.97,1912579202
2017-11-24T19:00:00.000Z,1213766827,2145070162,Kohl's     ccd id: 983305    11-24,3.7,1717498102
2017-11-24T19:00:00.000Z,1213766833,1334799521,unkn   ccd id: 422953    11-24,6.53,2078628066
2017-11-24T19:00:00.000Z,1213766862,44686722,Ace Hardware     ccd id: 252750     Carson City,76.41,197271663
2017-11-24T19:00:00.000Z,1213767541,270266090,Barnes & Noble    ppd id: 756839,25.41,1601875893
2017-11-24T19:00:00.000Z,1213767546,1768219832,Macy's     ppd id: 762377   Atlanta,99.11,1601875893
2017-11-24T19:00:00.000Z,1213767575,847200066,Wal-Mart    ppd id: 628022   11-24,12.96,1790189812
2017-11-24T19:00:00.000Z,1213767578,1273066548,7-Eleven  ppd id: 528031    Topeka,95.75,2096878759
2017-11-24T19:00:00.000Z,1213767632,847200066,unkn,1877.41,1884254043
2017-11-24T19:00:00.000Z,1213767662,847200066,unkn     ccd id: 299893  11-25,10.54,781290085
2017-11-24T19:00:00.000Z,1213767669,887300947,Kroger    arc id: 715817,17.7,2015875366
2017-11-24T19:00:00.000Z,1213767702,1273066548,7-Eleven       Yamoussoukro,3.9,218089872
2017-11-24T19:00:00.000Z,1213767727,1076023740,Aldi       Asmara,75.17,654232306
2017-11-24T19:00:00.000Z,1213767762,847200066,unkn   arc id: 936794,2599.37,1681951424
2017-11-24T19:00:00.000Z,1213767820,1429095612,Ikea       San Marino,1227.9,129711554
2017-11-24T19:00:00.000Z,1213768499,2001148981,unkn   ccd id: 1074357  Kyiv,360.29,512325085
2017-11-24T19:00:00.000Z,1213768561,2001148981,Costco   ppd id: 307902,1610.82,1142298895
2017-11-24T19:00:00.000Z,1213768567,1898522855,Target  ppd id: 223124,49.37,1607451095
2017-11-24T19:00:00.000Z,1213768593,1070485878,Amazon.com    ppd id: 929262,34.74,1545831051
2017-11-24T19:00:00.000Z,1213768594,847200066,unkn       11-25,290.79,45522086
2017-11-24T19:00:00.000Z,1213768597,2145070162,Kohl's      11-25,319.64,461303656
2017-11-24T19:00:00.000Z,1213768598,529458728,WakeFern / ShopRite   arc id: 1041166     11-25,43.77,45522086
2017-11-24T19:00:00.000Z,1213768600,1898522855,Target    11-25,322.43,28424447
2017-11-24T19:00:00.000Z,1213768629,1445595477,unkn   ccd id: 889167     11-24,1918.8,1525790470
2017-11-24T19:00:00.000Z,1213768723,400404203,unkn    ccd id: 541148     Lansing,8.93,1199707678
2017-11-24T19:00:00.000Z,1213768724,847200066,Wal-Mart   ppd id: 1013865    Lisbon,19.17,971443623
2017-11-24T19:00:00.000Z,1213768747,847200066,unkn,1788.95,1698467960
2017-11-24T19:00:00.000Z,1213768749,914585647,Whole Foods Market    arc id: 280916     Apia,1244.35,236640715
2017-11-24T19:00:00.000Z,1213768752,606497335,Staples       Port-Vila,248.83,720701459
2017-11-24T19:00:00.000Z,1213768754,1898522855,Target         Athens,55.16,1893915319
2017-11-24T19:00:00.000Z,1213768756,974547076,Army/Air Force Exchange  ccd id: 662546,31.24,870108334
2017-11-24T19:00:00.000Z,1213768778,847200066,Wal-Mart         Rome,37.63,1736187053
2017-11-24T19:00:00.000Z,1213769500,707556903,Ascena Retail Group  arc id: 898450  Topeka  11-24,64.32,2096878759
2017-11-24T19:00:00.000Z,1213769522,847200066,Wal-Mart         11-25,52.73,1884254043
2017-11-24T19:00:00.000Z,1213769527,2077350195,unkn   ppd id: 373931     Indianapolis   11-25,18.36,1678157838
2017-11-24T19:00:00.000Z,1213769528,1126742091,H-E-B Grocery       San Salvador,771.51,2063810344
2017-11-24T19:00:00.000Z,1213769553,847200066,unkn  ppd id: 717304     Sofia,195.82,1442775573
2017-11-24T19:00:00.000Z,1213769559,1070485878,Amazon.com       11-24,24.99,856233063
2017-11-24T19:00:00.000Z,1213769590,887300947,Kroger   arc id: 818215,253.21,810296651
2017-11-24T19:00:00.000Z,1213769618,847200066,Wal-Mart  ccd id: 502664    Pierre,20.45,2052535508
2017-11-24T19:00:00.000Z,1213769679,202319369,J.C. Penney         Tbilisi     11-26,62.51,862806845
2017-11-24T19:00:00.000Z,1213769680,2077350195,unkn         Sacramento     11-24,1.95,287177635
2017-11-24T19:00:00.000Z,1213769682,1953761884,Home Depot  ccd id: 743412    Ashgabat,35.39,957346984
2017-11-24T19:00:00.000Z,1213769683,2001148981,Costco     Columbus   11-24,32.68,856233063
2017-11-24T19:00:00.000Z,1213769716,486576507,iTunes     ccd id: 771284    Santa Fe     11-26,9.85,1607451095
2017-11-24T19:00:00.000Z,1213769717,847200066,Wal-Mart,291.9,2024887005
2017-11-24T19:00:00.000Z,1213769746,2001148981,unkn   arc id: 1041630,8.4,814348903
2017-11-24T19:00:00.000Z,1213770422,887300947,unkn       11-25,497.25,1705670999
2017-11-24T19:00:00.000Z,1213770641,997626433,Sears   ppd id: 767700    Charleston,869.83,2043825401
2017-11-24T19:00:00.000Z,1213771382,606497335,Staples   arc id: 635640   San Jose,392.11,1554564545
2017-11-24T19:00:00.000Z,1213771420,847200066,Wal-Mart,38.94,675146248
2017-11-24T19:00:00.000Z,1213771422,1510205066,Health Mart     arc id: 261454,7.34,1487857621
2017-11-24T19:00:00.000Z,1213771448,847200066,Wal-Mart,3.69,1738201124
2017-11-24T19:00:00.000Z,1213771509,847200066,unkn          Raleigh,40.22,576697624
2017-11-24T19:00:00.000Z,1213771513,847200066,unkn,301.58,2001708947
2017-11-24T19:00:00.000Z,1213771540,2092104004,SUPERVALU     arc id: 900362   Honolulu,493.89,781290085
2017-11-24T19:00:00.000Z,1213771545,1212038947,Good Neighbor Pharmacy   arc id: 1000356,25.11,1194163531
2017-11-24T19:00:00.000Z,1213771546,1273066548,7-Eleven          Seoul,26.2,710460358
